Timestamp_s,Lap_ID,Setup_Type,Speed_kmh,Engine_RPM,Gear,Throttle_Pos_%,Brake_Pressure_bar,Lateral_Accel_g,Longitudinal_Accel_g,Glicko_Volatility_Sigma,Rear_Wheel_Slip_%,Engine_Temp_C,Tire_Temp_RR_C,Steering_Angle_deg,Rear_Suspension_mm,GPS_Latitude,GPS_Longitude
5.655656,1,BASELINE,240.533227,11558.760039,4,100.000000,0.000000,0.103596,0.000000,0.209445,11.382057,98.990838,84.305578,-0.887118,35.000000,36.719052,6.034079
5.665666,1,BASELINE,240.325426,11583.871126,4,99.742321,0.000000,0.079870,0.000000,0.209299,13.524574,98.992495,84.228538,-0.882689,35.000000,36.719053,6.034080
5.675676,1,BASELINE,240.157560,11573.497820,4,99.516048,0.000000,0.085076,0.000000,0.209154,8.905285,98.994159,84.229719,-0.878282,35.000000,36.719054,6.034081
5.685686,1,BASELINE,239.784910,11592.376933,4,99.531169,0.000000,0.090718,0.000000,0.209008,11.758150,98.995830,84.205647,-0.873897,35.000000,36.719055,6.034082
5.695696,1,BASELINE,239.646122,11619.645316,4,98.771210,0.000000,0.080663,0.000000,0.208863,11.430396,98.997507,84.037195,-0.869534,35.000000,36.719056,6.034083
5.705706,1,BASELINE,239.426944,11649.421574,4,100.000000,0.000000,0.106579,0.000000,0.208717,12.620268,98.999191,83.955963,-0.865193,35.000000,36.719056,6.034085
5.715716,1,BASELINE,239.532900,11667.798749,4,100.000000,0.000000,0.097755,0.000000,0.208571,12.047998,99.000881,84.157732,-0.860874,35.000000,36.719057,6.034086
5.725726,1,BASELINE,239.826784,11665.885684,4,99.993932,0.000000,0.061630,0.000000,0.208426,8.367549,99.002578,84.241154,-0.856576,35.000000,36.719058,6.034087
5.735736,1,BASELINE,239.839425,11667.939197,4,100.000000,0.000000,0.087077,0.000000,0.208280,10.341040,99.004282,84.137121,-0.852299,35.000000,36.719059,6.034088
5.745746,1,BASELINE,239.935550,11682.748753,4,99.906195,0.000000,0.111640,0.000000,0.208135,13.310964,99.005992,84.064748,-0.848044,35.000000,36.719060,6.034089
5.755756,1,BASELINE,240.008506,11692.009093,4,100.000000,0.000000,0.071261,0.000000,0.207989,9.482728,99.007710,84.095327,-0.843810,35.000000,36.719060,6.034091
5.765766,1,BASELINE,239.690690,11692.157432,4,100.000000,0.000000,0.074865,0.000000,0.207843,15.868569,99.009433,83.938520,-0.839597,35.000000,36.719061,6.034092
5.775776,1,BASELINE,239.500396,11657.181936,4,100.000000,0.000000,0.080293,0.000000,0.207698,14.145542,99.011164,84.034864,-0.835406,35.000000,36.719062,6.034093
5.785786,1,BASELINE,239.619849,11673.394632,4,100.000000,0.000000,0.098765,0.000000,0.207552,9.221641,99.012901,84.213987,-0.831235,35.000000,36.719063,6.034094
5.795796,1,BASELINE,239.807160,11686.964332,4,98.869666,0.000000,0.107535,0.000000,0.207407,12.154973,99.014645,84.324463,-0.827085,35.000000,36.719064,6.034095
5.805806,1,BASELINE,240.034968,11713.375969,4,99.725497,0.000000,0.072996,0.000000,0.207261,6.570768,99.016396,84.231592,-0.822956,35.000000,36.719064,6.034097
5.815816,1,BASELINE,240.329996,11727.531076,4,99.619284,0.000000,0.067933,0.000000,0.207115,10.949247,99.018153,84.320582,-0.818847,35.000000,36.719065,6.034098
5.825826,1,BASELINE,240.681890,11719.465562,4,99.489099,0.000000,0.060441,0.000000,0.206970,9.401129,99.019917,84.273525,-0.814759,35.000000,36.719066,6.034099
5.835836,1,BASELINE,240.606160,11727.716565,4,100.000000,0.000000,0.054966,0.000000,0.206824,13.177986,99.021687,84.143653,-0.810691,35.000000,36.719067,6.034100
5.845846,1,BASELINE,240.576440,11742.470927,4,99.986415,0.000000,0.087034,0.000000,0.206679,11.529386,99.023464,84.059028,-0.806644,35.000000,36.719068,6.034102
5.855856,1,BASELINE,240.243275,11731.289104,4,99.622135,0.000000,0.087852,0.000000,0.206533,13.359798,99.025248,83.950715,-0.802617,35.000000,36.719068,6.034103
5.865866,1,BASELINE,239.965004,11745.216918,4,99.806311,0.000000,0.082659,0.000000,0.206387,10.602542,99.027039,84.065771,-0.798610,35.000000,36.719069,6.034104
5.875876,1,BASELINE,239.982304,11739.996997,4,99.860042,0.000000,0.060370,0.000000,0.206242,13.326510,99.028836,84.240072,-0.794623,35.000000,36.719070,6.034105
5.885886,1,BASELINE,240.212333,11751.045597,4,100.000000,0.000000,0.136017,0.000000,0.206096,13.776458,99.030640,84.108450,-0.790656,35.000000,36.719071,6.034106
5.895896,1,BASELINE,240.366798,11747.919400,4,99.497117,0.000000,0.086334,0.000000,0.205951,14.011871,99.032451,84.231115,-0.786708,35.000000,36.719072,6.034108
5.905906,1,BASELINE,240.508898,11770.941821,4,99.669894,0.000000,0.075751,0.000000,0.205805,13.209658,99.034268,84.170927,-0.782781,35.000000,36.719072,6.034109
5.915916,1,BASELINE,240.587888,11784.080417,4,98.972252,0.000000,0.118929,0.000000,0.205659,15.120274,99.036092,84.033417,-0.778873,35.000000,36.719073,6.034110
5.925926,1,BASELINE,240.587342,11774.842772,4,99.850427,0.000000,0.103000,0.000000,0.205514,12.303652,99.037923,84.073522,-0.774984,35.000000,36.719074,6.034111
5.935936,1,BASELINE,240.404508,11786.795644,4,100.000000,0.000000,0.106618,0.000000,0.205368,13.046248,99.039760,84.039956,-0.771115,35.000000,36.719075,6.034112
5.945946,1,BASELINE,240.382227,11793.642434,4,99.526571,0.000000,0.138465,0.000000,0.205223,12.218500,99.041604,84.164693,-0.767265,35.000000,36.719076,6.034114
5.955956,1,BASELINE,240.144842,11806.313151,4,100.000000,0.000000,0.116681,0.000000,0.205077,16.225247,99.043454,84.127135,-0.763435,35.000000,36.719076,6.034115
5.965966,1,BASELINE,240.141550,11847.555608,4,99.586312,0.000000,0.068982,0.000000,0.204931,11.798075,99.045312,84.133827,-0.759623,35.000000,36.719077,6.034116
5.975976,1,BASELINE,240.080934,11857.046529,4,100.000000,0.000000,0.114025,0.000000,0.204786,16.356912,99.047176,84.183257,-0.755831,35.000000,36.719078,6.034117
5.985986,1,BASELINE,240.014403,11873.985906,4,100.000000,0.000000,0.113490,0.000000,0.204640,10.822272,99.049046,84.171385,-0.752057,35.000000,36.719079,6.034118
5.995996,1,BASELINE,240.215142,11876.213516,4,99.823606,0.000000,0.058923,0.000000,0.204495,12.283578,99.050924,84.246847,-0.748303,35.000000,36.719080,6.034120
6.006006,1,BASELINE,240.148029,11866.709129,4,100.000000,0.000000,0.087721,0.000000,0.204349,10.076949,99.052808,84.180121,-0.744567,35.000000,36.719080,6.034121
6.016016,1,BASELINE,240.120167,11878.689363,4,99.947207,0.000000,0.074856,0.000000,0.204203,9.780180,99.054698,84.245316,-0.740849,35.000000,36.719081,6.034122
6.026026,1,BASELINE,239.993250,11889.421554,4,99.818373,0.000000,0.061106,0.000000,0.204058,13.110601,99.056596,84.397954,-0.737151,35.000000,36.719082,6.034123
6.036036,1,BASELINE,239.967266,11895.558157,4,99.595264,0.000000,0.103182,0.000000,0.203912,12.933270,99.058500,84.429967,-0.733471,35.000000,36.719083,6.034124
6.046046,1,BASELINE,240.071955,11898.236950,4,100.000000,0.000000,0.084330,0.000000,0.203767,11.764594,99.060410,84.286603,-0.729809,35.000000,36.719084,6.034126
6.056056,1,BASELINE,239.814903,11926.498901,4,99.475093,0.000000,0.095737,0.000000,0.203621,17.304156,99.062328,84.360850,-0.726165,35.000000,36.719084,6.034127
6.066066,1,BASELINE,239.773149,11933.760293,4,100.000000,0.000000,0.105789,0.000000,0.203475,12.518387,99.064252,84.307696,-0.722540,35.000000,36.719085,6.034128
6.076076,1,BASELINE,239.613818,11954.405459,4,100.000000,0.000000,0.048446,0.000000,0.203330,12.873119,99.066183,84.362394,-0.718932,35.000000,36.719086,6.034129
6.086086,1,BASELINE,239.569458,11961.463797,4,99.269266,0.000000,0.065155,0.000000,0.203184,9.224299,99.068120,84.369173,-0.715343,35.000000,36.719087,6.034130
6.096096,1,BASELINE,239.572770,11938.531405,4,100.000000,0.000000,0.079789,0.000000,0.203039,12.227166,99.070064,84.484980,-0.711772,35.000000,36.719088,6.034132
6.106106,1,BASELINE,239.588034,11906.072242,4,99.834233,0.000000,0.090029,0.000000,0.202893,12.646446,99.072015,84.544200,-0.708218,35.000000,36.719088,6.034133
6.116116,1,BASELINE,239.733357,11926.432438,4,100.000000,0.000000,0.072011,0.000000,0.202747,15.005124,99.073972,84.527943,-0.704683,35.000000,36.719089,6.034134
6.126126,1,BASELINE,239.943332,11937.277816,4,99.862681,0.000000,0.060866,0.000000,0.202602,9.498874,99.075936,84.441071,-0.701164,35.000000,36.719090,6.034135
6.136136,1,BASELINE,240.271069,11940.686878,4,99.889119,0.000000,0.099356,0.000000,0.202456,12.651413,99.077907,84.290601,-0.697664,35.000000,36.719091,6.034136
6.146146,1,BASELINE,240.519790,11956.959702,4,99.710114,0.000000,0.080960,0.000000,0.202311,11.869072,99.079884,84.329576,-0.694181,35.000000,36.719092,6.034138
6.156156,1,BASELINE,240.376375,11993.147753,4,100.000000,0.000000,0.036771,0.000000,0.202165,15.330058,99.081869,84.440968,-0.690715,35.000000,36.719092,6.034139
6.166166,1,BASELINE,240.314778,12004.085840,4,100.000000,0.000000,0.073537,0.000000,0.202019,9.134069,99.083859,84.405136,-0.687267,35.000000,36.719093,6.034140
6.176176,1,BASELINE,240.236593,12017.133723,4,99.239418,0.000000,0.064123,0.000000,0.201874,12.826072,99.085857,84.395933,-0.683836,35.000000,36.719094,6.034141
6.186186,1,BASELINE,239.991258,12009.172377,4,100.000000,0.000000,0.116514,0.000000,0.201728,12.824225,99.087861,84.702611,-0.680421,35.000000,36.719095,6.034142
6.196196,1,BASELINE,239.583429,11991.431197,4,100.000000,0.000000,0.062996,0.000000,0.201583,13.903876,99.089872,84.810212,-0.677024,35.000000,36.719096,6.034144
6.206206,1,BASELINE,239.531061,11993.320045,4,100.000000,0.000000,0.038433,0.000000,0.201437,14.652894,99.091889,84.880330,-0.673644,35.000000,36.719096,6.034145
6.216216,1,BASELINE,239.279031,12005.140534,4,99.827227,0.000000,0.085045,0.000000,0.201291,12.881992,99.093913,84.863071,-0.670281,35.000000,36.719097,6.034146
6.226226,1,BASELINE,239.364999,12021.760674,4,99.555618,0.000000,0.059157,0.000000,0.201146,13.295233,99.095944,84.931376,-0.666935,35.000000,36.719098,6.034147
6.236236,1,BASELINE,239.442507,12043.080231,4,99.903603,0.000000,0.066939,0.000000,0.201000,11.060484,99.097982,85.026942,-0.663605,35.000000,36.719099,6.034148
6.246246,1,BASELINE,239.526038,12083.896441,4,99.395751,0.000000,0.085427,0.000000,0.200855,11.689717,99.100026,85.168081,-0.660292,35.000000,36.719100,6.034150
6.256256,1,BASELINE,239.402897,12089.968212,4,99.905294,0.000000,0.038599,0.000000,0.200709,11.798500,99.102077,85.254236,-0.656996,35.000000,36.719101,6.034151
6.266266,1,BASELINE,239.657904,12095.624715,4,100.000000,0.000000,0.098035,0.000000,0.200563,11.704788,99.104134,85.253113,-0.653716,35.000000,36.719101,6.034152
6.276276,1,BASELINE,239.885806,12106.804845,4,99.361322,0.000000,0.066428,0.000000,0.200418,16.160297,99.106198,85.237609,-0.650452,35.000000,36.719102,6.034153
6.286286,1,BASELINE,240.166291,12131.886896,4,99.681411,0.000000,0.045838,0.000000,0.200272,10.818612,99.108269,85.254070,-0.647205,35.000000,36.719103,6.034154
6.296296,1,BASELINE,240.064475,12134.320787,4,99.815799,0.000000,0.086284,0.000000,0.200127,10.125136,99.110347,85.067418,-0.643973,35.000000,36.719104,6.034156
6.306306,1,BASELINE,239.942477,12159.956307,4,100.000000,0.000000,0.070067,0.000000,0.199981,11.744549,99.112431,85.066428,-0.640758,35.000000,36.719105,6.034157
6.316316,1,BASELINE,239.763461,12151.807001,4,99.972278,0.000000,0.072060,0.000000,0.199835,9.301725,99.114522,85.191471,-0.637559,35.000000,36.719105,6.034158
6.326326,1,BASELINE,239.696302,12166.732060,4,100.000000,0.000000,0.078530,0.000000,0.199690,16.482911,99.116619,85.135793,-0.634376,35.000000,36.719106,6.034159
6.336336,1,BASELINE,239.555720,12176.895495,4,100.000000,0.000000,0.041317,0.000000,0.199544,9.722903,99.118724,84.995352,-0.631209,35.000000,36.719107,6.034160
6.346346,1,BASELINE,239.395282,12191.244485,4,100.000000,0.000000,0.057080,0.000000,0.199399,13.604239,99.120835,85.100683,-0.628058,35.000000,36.719108,6.034162
6.356356,1,BASELINE,239.257549,12184.985954,4,99.525334,0.000000,0.034345,0.000000,0.199253,16.121283,99.122952,85.048654,-0.624922,35.000000,36.719109,6.034163
6.366366,1,BASELINE,239.742415,12198.554723,4,100.000000,0.000000,0.017697,0.000000,0.199107,12.816893,99.125076,85.007899,-0.621802,35.000000,36.719109,6.034164
6.376376,1,BASELINE,239.982902,12226.653993,4,100.000000,0.000000,0.009102,0.000000,0.198962,13.517082,99.127207,85.015617,-0.618698,35.000000,36.719110,6.034165
6.386386,1,BASELINE,240.033009,12252.007495,4,100.000000,0.000000,0.095300,0.000000,0.198816,11.724481,99.129345,85.153092,-0.615609,35.000000,36.719111,6.034166
6.396396,1,BASELINE,240.192632,12237.366885,4,100.000000,0.000000,0.071498,0.000000,0.198671,10.366461,99.131489,85.150008,-0.612536,35.000000,36.719112,6.034168
6.406406,1,BASELINE,240.324553,12236.651950,4,99.841638,0.000000,0.046590,0.000000,0.198525,10.776764,99.133640,85.084285,-0.609478,35.000000,36.719113,6.034169
6.416416,1,BASELINE,240.412925,12218.163196,4,100.000000,0.000000,0.059099,0.000000,0.198379,10.478214,99.135798,84.967390,-0.606435,35.000000,36.719113,6.034170
6.426426,1,BASELINE,240.205338,12203.797042,4,100.000000,0.000000,0.058736,0.000000,0.198234,6.218049,99.137962,84.725493,-0.603407,35.000000,36.719114,6.034171
6.436436,1,BASELINE,240.205389,12198.675415,4,100.000000,0.000000,0.074708,0.000000,0.198088,8.552815,99.140133,84.731580,-0.600395,35.000000,36.719115,6.034172
6.446446,1,BASELINE,240.022297,12191.997836,4,100.000000,0.000000,0.057760,0.000000,0.197943,6.382096,99.142311,84.872487,-0.597397,35.000000,36.719116,6.034174
6.456456,1,BASELINE,240.039602,12209.841104,4,100.000000,0.000000,0.060661,0.000000,0.197797,10.526057,99.144495,84.831165,-0.594415,35.000000,36.719117,6.034175
6.466466,1,BASELINE,240.089369,12228.303859,4,100.000000,0.000000,0.055208,0.000000,0.197651,15.499339,99.146686,84.704012,-0.591447,35.000000,36.719117,6.034176
6.476476,1,BASELINE,239.867414,12255.131123,4,100.000000,0.000000,0.029712,0.000000,0.197506,11.502036,99.148883,84.555012,-0.588494,35.000000,36.719118,6.034177
6.486486,1,BASELINE,239.559722,12264.991757,4,98.935912,0.000000,0.077025,0.000000,0.197360,10.890698,99.151088,84.581643,-0.585556,35.000000,36.719119,6.034178
6.496496,1,BASELINE,239.865174,12248.860382,4,100.000000,0.000000,0.069233,0.000000,0.197215,12.311457,99.153299,84.730828,-0.582633,35.000000,36.719120,6.034180
6.506507,1,BASELINE,239.765064,12250.913862,4,99.490709,0.000000,-0.003885,0.000000,0.197069,11.590411,99.155516,84.750921,-0.579724,35.000000,36.719121,6.034181
6.516517,1,BASELINE,239.487958,12247.074118,4,100.000000,0.000000,0.032667,0.000000,0.196923,16.842955,99.157741,84.730528,-0.576830,35.000000,36.719121,6.034182
6.526527,1,BASELINE,239.127599,12251.365424,4,99.704931,0.000000,0.036447,0.000000,0.196778,12.467786,99.159972,84.675303,-0.573950,35.000000,36.719122,6.034183
6.536537,1,BASELINE,239.215020,12258.419010,4,100.000000,0.000000,0.084768,0.000000,0.196632,10.284893,99.162210,84.617748,-0.571085,35.000000,36.719123,6.034184
6.546547,1,BASELINE,239.364522,12270.824023,4,99.921264,0.000000,0.073150,0.000000,0.196487,16.122840,99.164454,84.707131,-0.568233,35.000000,36.719124,6.034186
6.556557,1,BASELINE,239.433743,12299.028486,4,100.000000,0.000000,0.094717,0.000000,0.196341,13.449577,99.166705,84.862183,-0.565396,35.000000,36.719125,6.034187
6.566567,1,BASELINE,239.523647,12318.428667,4,100.000000,0.000000,0.064574,0.000000,0.196195,14.251583,99.168963,84.994779,-0.562574,35.000000,36.719125,6.034188
6.576577,1,BASELINE,239.815580,12340.853350,4,100.000000,0.000000,0.080908,0.000000,0.196050,9.846451,99.171227,84.883262,-0.559765,35.000000,36.719126,6.034189
6.586587,1,BASELINE,240.043339,12331.515451,4,99.945303,0.000000,0.076259,0.000000,0.195904,13.780471,99.173498,84.909044,-0.556970,35.000000,36.719127,6.034190
6.596597,1,BASELINE,240.235485,12345.747915,4,100.000000,0.000000,0.041984,0.000000,0.195759,12.790930,99.175776,84.931401,-0.554190,35.000000,36.719128,6.034192
6.606607,1,BASELINE,240.221235,12336.612942,4,100.000000,0.000000,0.079449,0.000000,0.195613,16.414411,99.178060,85.096702,-0.551423,35.000000,36.719129,6.034193
6.616617,1,BASELINE,240.146664,12319.404209,4,99.685382,0.000000,0.031880,0.000000,0.195467,7.578702,99.180351,85.172721,-0.548670,35.000000,36.719129,6.034194
6.626627,1,BASELINE,240.184624,12336.245896,4,100.000000,0.000000,0.062710,0.000000,0.195322,9.414981,99.182649,85.132601,-0.545931,35.000000,36.719130,6.034195
6.636637,1,BASELINE,240.264381,12334.981556,4,99.965094,0.000000,0.033961,0.000000,0.195176,9.631304,99.184953,85.233677,-0.543205,35.000000,36.719131,6.034196
6.646647,1,BASELINE,240.324098,12352.979374,4,100.000000,0.000000,0.046146,0.000000,0.195031,11.409476,99.187265,85.199038,-0.540493,35.000000,36.719132,6.034198
6.656657,1,BASELINE,240.061504,12375.200710,4,100.000000,0.000000,0.028292,0.000000,0.194885,13.168042,99.189582,85.372668,-0.537795,35.000000,36.719133,6.034199
6.666667,1,BASELINE,240.313556,12387.990326,4,100.000000,0.000000,0.070475,0.000000,0.194739,14.199217,99.191907,85.299099,-0.535110,35.000000,36.719133,6.034200
6.676677,1,BASELINE,240.360423,12432.548124,4,100.000000,0.000000,0.044241,0.000000,0.194594,9.714586,99.194238,85.301585,-0.532438,35.000000,36.719134,6.034201
6.686687,1,BASELINE,240.217025,12451.406093,4,99.796961,0.000000,0.038650,0.000000,0.194448,12.329685,99.196576,85.211001,-0.529780,35.000000,36.719135,6.034202
6.696697,1,BASELINE,239.926683,12481.784112,4,100.000000,0.000000,0.069750,0.000000,0.194303,10.016702,99.198920,85.041988,-0.527135,35.000000,36.719136,6.034204
6.706707,1,BASELINE,239.831770,12483.651645,4,99.849009,0.000000,0.048993,0.000000,0.194157,11.675656,99.201271,85.203807,-0.524504,35.000000,36.719137,6.034205
6.716717,1,BASELINE,239.925702,12493.291855,4,100.000000,0.000000,0.081792,0.000000,0.194011,11.016344,99.203629,85.163103,-0.521885,35.000000,36.719137,6.034206
6.726727,1,BASELINE,240.095574,12490.099982,4,99.999863,0.000000,0.062985,0.000000,0.193866,14.167788,99.205994,85.331395,-0.519279,35.000000,36.719138,6.034207
6.736737,1,BASELINE,239.828380,12487.844780,4,99.829070,0.000000,0.066719,0.000000,0.193720,13.838210,99.208365,85.375499,-0.516687,35.000000,36.719139,6.034208
6.746747,1,BASELINE,239.865560,12472.593163,4,100.000000,0.000000,0.038771,0.000000,0.193575,12.627734,99.210743,85.315639,-0.514107,35.000000,36.719140,6.034210
6.756757,1,BASELINE,239.912783,12478.593537,4,100.000000,0.000000,0.065605,0.000000,0.193429,8.188988,99.213127,85.360488,-0.511541,35.000000,36.719141,6.034211
6.766767,1,BASELINE,240.070403,12447.123114,4,99.939939,0.000000,0.050204,0.000000,0.193283,14.340459,99.215518,85.378519,-0.508987,35.000000,36.719141,6.034212
6.776777,1,BASELINE,240.090503,12466.036165,4,99.869211,0.000000,0.066482,0.000000,0.193138,14.392769,99.217916,85.397836,-0.506446,35.000000,36.719142,6.034213
6.786787,1,BASELINE,240.224198,12459.023134,4,100.000000,0.000000,0.075851,0.000000,0.192992,15.500316,99.220321,85.346690,-0.503917,35.000000,36.719143,6.034214
6.796797,1,BASELINE,240.150222,12456.493611,4,100.000000,0.000000,0.062877,0.000000,0.192847,15.913689,99.222732,85.459196,-0.501401,35.000000,36.719144,6.034216
6.806807,1,BASELINE,240.039793,12488.368447,4,99.510087,0.000000,0.053702,0.000000,0.192701,10.649473,99.225150,85.566018,-0.498898,35.000000,36.719145,6.034217
6.816817,1,BASELINE,240.056170,12512.428820,4,99.696184,0.000000,0.017438,0.000000,0.192555,16.012826,99.227574,85.695593,-0.496407,35.000000,36.719145,6.034218
6.826827,1,BASELINE,240.054886,12514.678062,4,100.000000,0.000000,0.072009,0.000000,0.192410,12.449902,99.230005,85.658617,-0.493929,35.000000,36.719146,6.034219
6.836837,1,BASELINE,239.795993,12526.265778,4,99.732931,0.000000,0.054775,0.000000,0.192264,12.265321,99.232443,85.633670,-0.491463,35.000000,36.719147,6.034220
6.846847,1,BASELINE,239.950837,12532.662049,4,99.331153,0.000000,0.063366,0.000000,0.192119,11.848664,99.234888,85.605672,-0.489010,35.000000,36.719148,6.034222
6.856857,1,BASELINE,240.006780,12565.622230,4,99.230611,0.000000,0.050676,0.000000,0.191973,17.049076,99.237339,85.538477,-0.486568,35.000000,36.719149,6.034223
6.866867,1,BASELINE,239.995767,12561.162329,4,99.812331,0.000000,0.044303,0.000000,0.191827,14.067727,99.239797,85.502520,-0.484139,35.000000,36.719149,6.034224
6.876877,1,BASELINE,240.071441,12572.220282,4,100.000000,0.000000,0.057224,0.000000,0.191682,10.317886,99.242262,85.508223,-0.481722,35.000000,36.719150,6.034225
6.886887,1,BASELINE,240.305307,12564.543903,4,99.966271,0.000000,0.024091,0.000000,0.191536,9.498282,99.244733,85.601622,-0.479317,35.000000,36.719151,6.034226
6.896897,1,BASELINE,240.202883,12575.030227,4,99.476280,0.000000,0.071287,0.000000,0.191391,13.025305,99.247211,85.539783,-0.476924,35.000000,36.719152,6.034228
6.906907,1,BASELINE,240.147845,12576.779561,4,99.835745,0.000000,0.051502,0.000000,0.191245,11.145687,99.249695,85.387346,-0.474543,35.000000,36.719153,6.034229
6.916917,1,BASELINE,240.135638,12599.344992,4,100.000000,0.000000,0.039199,0.000000,0.191099,14.068638,99.252187,85.281259,-0.472174,35.000000,36.719153,6.034230
6.926927,1,BASELINE,240.104991,12605.129967,4,100.000000,0.000000,0.032357,0.000000,0.190954,11.162099,99.254685,85.276948,-0.469816,35.000000,36.719154,6.034231
6.936937,1,BASELINE,240.111838,12632.704782,4,99.816161,0.000000,0.041111,0.000000,0.190808,14.618113,99.257189,85.457130,-0.467471,35.000000,36.719155,6.034232
6.946947,1,BASELINE,240.217116,12627.801964,4,99.820672,0.000000,0.066545,0.000000,0.190663,9.225504,99.259701,85.531035,-0.465137,35.000000,36.719156,6.034234
6.956957,1,BASELINE,240.247172,12653.947650,4,100.000000,0.000000,0.070694,0.000000,0.190517,10.193714,99.262219,85.407031,-0.462815,35.000000,36.719157,6.034235
6.966967,1,BASELINE,240.055555,12677.930029,4,99.361284,0.000000,0.059406,0.000000,0.190371,11.169991,99.264743,85.473550,-0.460504,35.000000,36.719157,6.034236
6.976977,1,BASELINE,239.973084,12677.858739,4,100.000000,0.000000,0.041826,0.000000,0.190226,13.196193,99.267275,85.358271,-0.458205,35.000000,36.719158,6.034237
6.986987,1,BASELINE,239.949858,12688.746115,4,100.000000,0.000000,0.004396,0.000000,0.190080,8.919179,99.269813,85.338304,-0.455918,35.000000,36.719159,6.034238
6.996997,1,BASELINE,239.890682,12688.719655,4,100.000000,0.000000,0.028199,0.000000,0.189935,11.640701,99.272357,85.430531,-0.453641,35.000000,36.719160,6.034240
7.007007,1,BASELINE,239.991195,12670.370048,4,99.861617,0.000000,0.083955,0.000000,0.189789,8.659881,99.274909,85.472109,-0.451377,35.000000,36.719161,6.034241
7.017017,1,BASELINE,239.886820,12689.500291,4,100.000000,0.000000,0.054810,0.000000,0.189643,12.985147,99.277467,85.582771,-0.449123,35.000000,36.719161,6.034242
7.027027,1,BASELINE,239.821117,12670.874491,4,99.310891,0.000000,0.080878,0.000000,0.189498,10.287671,99.280031,85.551834,-0.446881,35.000000,36.719162,6.034243
7.037037,1,BASELINE,240.157594,12679.471994,4,100.000000,0.000000,0.050279,0.000000,0.189352,15.727161,99.282603,85.528331,-0.444650,35.000000,36.719163,6.034244
7.047047,1,BASELINE,240.351105,12661.037445,4,99.660290,0.000000,0.061759,0.000000,0.189207,8.794254,99.285181,85.305976,-0.442430,35.000000,36.719164,6.034246
7.057057,1,BASELINE,240.483209,12669.690309,4,99.375736,0.000000,0.059328,0.000000,0.189061,9.847882,99.287765,85.229837,-0.440221,35.000000,36.719165,6.034247
7.067067,1,BASELINE,240.470518,12702.958648,4,99.221966,0.000000,0.048897,0.000000,0.188915,12.708845,99.290357,85.356356,-0.438023,35.000000,36.719165,6.034248
7.077077,1,BASELINE,240.692988,12711.057773,4,100.000000,0.000000,0.069827,0.000000,0.188770,12.746531,99.292955,85.397877,-0.435836,35.000000,36.719166,6.034249
7.087087,1,BASELINE,240.731107,12740.583269,4,100.000000,0.000000,0.037853,0.000000,0.188624,15.927484,99.295559,85.252800,-0.433660,35.000000,36.719167,6.034250
7.097097,1,BASELINE,240.726862,12754.559895,4,100.000000,0.000000,0.082026,0.000000,0.188479,13.507677,99.298171,85.321065,-0.431495,35.000000,36.719168,6.034252
7.107107,1,BASELINE,240.565333,12752.398067,4,99.418759,0.000000,0.070946,0.000000,0.188333,12.761940,99.300789,85.165127,-0.429341,35.000000,36.719169,6.034253
7.117117,1,BASELINE,240.252350,12770.157357,4,99.233118,0.000000,0.073447,0.000000,0.188187,10.874781,99.303414,85.096583,-0.427198,35.000000,36.719169,6.034254
7.127127,1,BASELINE,239.980493,12766.534378,4,100.000000,0.000000,0.020201,0.000000,0.188042,15.712719,99.306045,85.061479,-0.425065,35.000000,36.719170,6.034255
7.137137,1,BASELINE,240.163975,12765.834169,4,100.000000,0.000000,0.046208,0.000000,0.187896,13.302623,99.308683,85.360881,-0.422943,35.000000,36.719171,6.034256
7.147147,1,BASELINE,240.105114,12760.490134,4,100.000000,0.000000,0.045372,0.000000,0.187751,10.061020,99.311328,85.430793,-0.420831,35.000000,36.719172,6.034258
7.157157,1,BASELINE,239.880293,12755.123929,4,99.732783,0.000000,0.101399,0.000000,0.187605,14.023105,99.313979,85.358267,-0.418730,35.000000,36.719173,6.034259
7.167167,1,BASELINE,239.800432,12762.285520,4,99.785406,0.000000,0.049001,0.000000,0.187459,11.750760,99.316637,85.325456,-0.416640,35.000000,36.719173,6.034260
7.177177,1,BASELINE,239.801948,12756.728229,4,99.897425,0.000000,0.075360,0.000000,0.187314,12.713496,99.319302,85.414273,-0.414560,35.000000,36.719174,6.034261
7.187187,1,BASELINE,239.565885,12782.222521,4,99.913478,0.000000,0.067923,0.000000,0.187168,12.449080,99.321974,85.633500,-0.412490,35.000000,36.719175,6.034262
7.197197,1,BASELINE,239.283314,12802.542732,4,99.229574,0.000000,0.070016,0.000000,0.187023,13.749586,99.324652,85.740287,-0.410431,35.000000,36.719176,6.034264
7.207207,1,BASELINE,239.181636,12814.504924,4,99.589264,0.000000,0.063061,0.000000,0.186877,10.866210,99.327337,85.626978,-0.408382,35.000000,36.719177,6.034265
7.217217,1,BASELINE,239.243015,12834.181415,4,100.000000,0.000000,-0.002494,0.000000,0.186731,18.093772,99.330028,85.856688,-0.406343,35.000000,36.719177,6.034266
7.227227,1,BASELINE,239.360783,12824.502956,4,100.000000,0.000000,0.057961,0.000000,0.186586,12.897366,99.332726,85.761714,-0.404314,35.000000,36.719178,6.034267
