time,engine_rpm,engine_torque_nm,throttle_pos_pct,brake_press_front_bar,brake_press_rear_bar,speed_kmh,gear,clutch_slip_rpm,wheel_speed_front_rps,wheel_speed_rear_rps,wheel_slip_rear_pct,lat_accel_g,long_accel_g,vert_accel_g,roll_angle_deg,pitch_angle_deg,yaw_rate_degs,steering_angle_deg,susp_travel_front_mm,susp_travel_rear_mm,damper_vel_front_ms,damper_vel_rear_ms,engine_temp_c,oil_pressure_bar,fuel_flow_lph,lambda_sensor,tire_temp_fl_c,tire_temp_fr_c,tire_temp_rl_c,tire_temp_rr_c,tire_press_fl_bar,tire_press_fr_bar,tire_press_rl_bar,tire_press_rr_bar,glicko_volatility_sigma,glicko_rating,glicko_deviation,lap_distance_m,gps_latitude,gps_longitude,gps_altitude_m,gps_speed_kmh,gps_heading_deg,setup
2.792793,11452.858373,112.453072,98.640811,0.000000,0.000000,185.434669,3,114.528584,26.878729,6.020256,35.000000,0.278139,0.860714,1.288669,-63.290829,58.757030,138.948121,-4.404670,85.675105,-4.568824,0.099880,-0.124125,98.712807,6.447838,3.954017,0.947820,82.007079,83.287769,86.804459,87.804459,1.900071,1.902878,1.718045,1.718045,0.211766,1360.000000,350.000000,112.978829,36.719615,6.034666,125.963839,185.893853,85.903279,BASELINE
2.802803,11465.738901,112.563476,99.993156,0.000000,0.000000,185.744725,3,114.657389,26.923671,6.027027,35.000000,0.277027,0.877949,1.370946,-63.037919,59.933556,138.624285,-4.257836,86.498654,-5.599606,0.082355,-0.103078,98.715546,6.318297,4.012734,0.947020,82.122067,83.062688,86.804655,87.804655,1.901221,1.900627,1.718047,1.718047,0.211532,1359.500000,350.000000,113.494787,36.719620,6.034672,125.869148,185.040360,86.099266,BASELINE
2.812813,11478.619428,112.673881,100.000000,0.000000,0.000000,186.054781,3,114.786194,26.968614,6.033798,35.000000,0.275920,0.877946,1.312377,-62.786020,59.933360,138.300817,-4.561304,86.476794,-5.615726,-0.002186,-0.001612,98.718300,6.412381,4.017517,0.944958,81.947172,83.085088,86.804850,87.804850,1.899472,1.900851,1.718048,1.718048,0.211298,1359.000000,350.000000,114.011605,36.719624,6.034678,125.019381,185.439892,85.011268,BASELINE
2.822823,11491.499956,112.784285,100.000000,0.000000,0.000000,186.364803,3,114.915000,27.013552,6.040569,35.000000,0.274817,0.877853,1.241261,-62.535127,59.927029,137.977697,-4.066396,86.450612,-5.626492,-0.002618,-0.001077,98.721068,6.221609,4.022025,0.943138,81.595940,82.775495,86.805045,87.805045,1.895959,1.897755,1.718050,1.718050,0.211064,1358.500000,350.000000,114.529285,36.719629,6.034684,125.131952,186.483334,84.538696,BASELINE
2.832833,11504.380483,112.894690,100.000000,0.000000,0.000000,186.674792,3,115.043805,27.058484,6.047339,35.000000,0.273719,0.877758,1.281518,-62.285236,59.920554,137.654925,-4.562401,86.424414,-5.637069,-0.002620,-0.001058,98.723851,6.333735,4.026533,0.950629,82.431526,83.029557,86.805240,87.805240,1.904315,1.900296,1.718052,1.718052,0.210829,1358.000000,350.000000,115.047827,36.719633,6.034689,125.361257,187.083138,87.309486,BASELINE
2.842843,11517.261011,113.005094,100.000000,0.000000,0.000000,186.984747,3,115.172610,27.103412,6.054110,35.000000,0.272626,0.877661,1.281376,-62.036345,59.913936,137.332505,-4.156566,86.398199,-5.647458,-0.002622,-0.001039,98.726648,6.536746,4.031041,0.929443,81.655535,83.131281,86.805435,87.805435,1.896555,1.901313,1.718054,1.718054,0.210595,1357.500000,350.000000,115.567229,36.719638,6.034695,124.489916,185.648672,84.922715,BASELINE
2.852853,11530.141539,113.115499,100.000000,0.000000,0.000000,187.294667,3,115.301415,27.148335,6.060881,35.000000,0.271536,0.877562,1.240968,-61.788448,59.907174,137.010439,-4.630723,86.371966,-5.657659,-0.002623,-0.001020,98.729459,6.410714,4.035550,0.968524,81.858613,82.994571,86.805631,87.805631,1.898586,1.899946,1.718056,1.718056,0.210361,1357.000000,350.000000,116.087492,36.719643,6.034701,125.218518,187.260772,84.657192,BASELINE
2.862863,11543.022066,113.225903,100.000000,0.000000,0.000000,187.604551,3,115.430221,27.193253,6.067651,35.000000,0.270451,0.877461,1.211257,-61.541541,59.900270,136.688727,-3.910340,86.345716,-5.667672,-0.002625,-0.001001,98.732285,6.384239,4.040058,0.956330,82.340596,83.040590,86.805826,87.805826,1.903406,1.900406,1.718058,1.718058,0.210127,1356.500000,350.000000,116.608615,36.719648,6.034707,125.072431,187.661659,85.918002,BASELINE
2.872873,11555.902594,113.336308,99.371896,0.000000,0.000000,187.911540,3,115.559026,27.237751,6.074422,35.000000,0.269370,0.869261,1.251470,-61.295621,59.340507,136.365297,-4.866362,85.922312,-5.200935,-0.042340,0.046674,98.735044,6.458265,4.019162,0.964238,81.968724,82.600277,86.806021,87.806021,1.899687,1.896003,1.718060,1.718060,0.209893,1356.000000,350.000000,117.130592,36.719652,6.034713,125.001492,188.059577,84.794583,BASELINE
2.882883,11568.783121,113.446712,97.877112,0.000000,0.000000,188.211681,3,115.687831,27.281256,6.081193,35.000000,0.268294,0.849873,1.327474,-61.050684,58.016983,136.037320,-4.672296,84.950217,-4.075602,-0.097210,0.112533,98.737625,6.477246,3.963117,0.963766,82.195096,82.967318,86.806216,87.806216,1.901951,1.899673,1.718062,1.718062,0.209658,1355.500000,350.000000,117.653402,36.719657,6.034719,125.538185,187.998860,84.572758,BASELINE
2.892893,11581.663649,113.557117,96.127290,0.000000,0.000000,188.503809,3,115.816636,27.323600,6.087964,35.000000,0.267222,0.827182,1.232548,-60.806725,56.467940,135.704018,-4.436029,83.816165,-2.755758,-0.113405,0.131984,98.739995,6.390856,3.896599,0.965497,82.051161,83.035933,86.806411,87.806411,1.900512,1.900359,1.718064,1.718064,0.209424,1355.000000,350.000000,118.177024,36.719662,6.034724,125.744417,187.493124,82.750053,BASELINE
2.902903,11594.544177,113.667522,94.179084,0.000000,0.000000,188.787013,3,115.945442,27.364651,6.094734,35.000000,0.266154,0.801915,1.232366,-60.563742,54.743081,135.364809,-4.657684,82.555872,-1.284259,-0.126029,0.147150,98.742128,6.464665,3.821872,0.936834,82.306138,82.759663,86.806607,87.806607,1.903061,1.897597,1.718066,1.718066,0.209190,1354.500000,350.000000,118.701432,36.719666,6.034730,124.956982,188.573934,85.459426,BASELINE
2.912913,11607.424704,113.777926,92.095570,0.000000,0.000000,189.060671,3,116.074247,27.404317,6.101505,35.000000,0.265090,0.774886,1.178326,-60.321729,52.897907,135.019327,-4.147302,81.209212,0.291042,-0.134666,0.157530,98.744006,6.603314,3.741473,0.979980,81.540758,83.278068,86.806802,87.806802,1.895408,1.902781,1.718068,1.718068,0.208956,1354.000000,350.000000,119.226601,36.719671,6.034736,124.348291,188.126649,85.524102,BASELINE
2.922923,11620.305232,113.888331,89.944208,0.000000,0.000000,189.324470,3,116.203052,27.442555,6.108276,35.000000,0.264031,0.746965,1.162475,-60.080684,50.991918,134.667431,-3.844323,79.818940,1.918840,-0.139027,0.162780,98.745619,6.459888,3.658127,0.922889,81.982613,83.065631,86.806997,87.806997,1.899826,1.900656,1.718070,1.718070,0.208722,1353.500000,350.000000,119.752502,36.719676,6.034742,124.968213,189.771315,85.111311,BASELINE
2.932933,11633.185759,113.998735,87.794652,0.000000,0.000000,189.578412,3,116.331858,27.479364,6.115046,35.000000,0.262976,0.719056,1.211916,-59.840601,49.086702,134.309209,-3.623181,78.429306,3.546035,-0.138963,0.162719,98.746967,6.346209,3.574660,0.925489,82.188141,83.132663,86.807192,87.807192,1.901881,1.901327,1.718072,1.718072,0.208488,1353.000000,350.000000,120.279109,36.719680,6.034748,125.922055,189.733641,84.730959,BASELINE
2.942943,11646.066287,114.109140,85.716500,0.000000,0.000000,189.822820,3,116.460663,27.514791,6.121817,35.000000,0.261925,0.692062,1.145506,-59.601478,47.243935,133.944972,-4.004920,77.084626,5.119447,-0.134468,0.157341,98.748059,6.471923,3.493910,0.944035,82.363947,83.168913,86.807387,87.807387,1.903639,1.901689,1.718074,1.718074,0.208253,1352.500000,350.000000,120.806394,36.719685,6.034754,126.537445,189.977181,85.055206,BASELINE
2.952953,11658.946814,114.219544,83.777035,0.000000,0.000000,190.058328,3,116.589468,27.548927,6.128588,35.000000,0.260879,0.666858,1.123276,-59.363311,45.523385,133.575245,-4.143419,75.827843,6.587543,-0.125678,0.146810,98.748912,6.274011,3.418632,0.975905,82.478444,82.745457,86.807583,87.807583,1.904784,1.897455,1.718076,1.718076,0.208019,1352.000000,350.000000,121.334334,36.719690,6.034760,126.117552,190.292150,85.503023,BASELINE
2.962963,11671.827342,114.329949,82.039051,0.000000,0.000000,190.285856,3,116.718273,27.581908,6.135359,35.000000,0.259836,0.644264,1.139380,-59.126095,43.980969,133.200749,-4.296906,74.699136,7.902108,-0.112871,0.131457,98.749551,6.394766,3.351410,0.964101,82.060406,82.811006,86.807778,87.807778,1.900604,1.898110,1.718078,1.718078,0.207785,1351.500000,350.000000,121.862906,36.719695,6.034766,126.198780,189.992032,83.609285,BASELINE
2.972973,11684.707870,114.440353,80.558821,0.000000,0.000000,190.506587,3,116.847079,27.613903,6.142129,35.000000,0.258798,0.625015,1.235860,-58.889827,42.666937,132.822374,-3.966530,73.734607,9.019818,-0.096453,0.111771,98.750010,6.351110,3.294572,0.954967,81.998854,82.813716,86.807973,87.807973,1.899989,1.898137,1.718080,1.718080,0.207551,1351.000000,350.000000,122.392091,36.719699,6.034772,125.411549,190.360967,85.488783,BASELINE
2.982983,11697.588397,114.550758,79.384269,0.000000,0.000000,190.721923,3,116.975884,27.645115,6.148900,35.000000,0.257764,0.609741,1.117923,-58.654504,41.624224,132.441150,-4.367820,72.965108,9.903651,-0.076950,0.088383,98.750328,6.618682,3.250116,0.955353,82.388339,82.877447,86.808168,87.808168,1.903883,1.898774,1.718082,1.718082,0.207317,1350.500000,350.000000,122.921874,36.719704,6.034778,124.236940,191.219054,86.828995,BASELINE
2.992993,11710.468925,114.661162,78.553425,0.000000,0.000000,190.933445,3,117.104689,27.675776,6.155671,35.000000,0.256734,0.598942,1.229327,-58.420120,40.887051,132.058213,-4.170571,72.415227,10.524101,-0.054988,0.062045,98.750549,6.441178,3.219641,0.937477,82.170782,82.733112,86.808363,87.808363,1.901708,1.897331,1.718084,1.718084,0.207082,1350.000000,350.000000,123.452245,36.719709,6.034784,125.765114,191.202578,85.052528,BASELINE
3.003003,11723.349452,114.771567,78.093188,0.000000,0.000000,191.142861,3,117.233495,27.706130,6.162441,35.000000,0.255708,0.592976,1.120170,-58.186674,40.479799,131.674771,-3.670586,72.102480,10.860146,-0.031275,0.033605,98.750721,6.448788,3.204298,0.945837,81.990689,82.799911,86.808559,87.808559,1.899907,1.897999,1.718086,1.718086,0.206848,1349.500000,350.000000,123.983197,36.719714,6.034789,124.196260,190.973709,84.697576,BASELINE
3.013013,11736.229980,114.881971,78.018460,0.000000,0.000000,191.351947,3,117.362300,27.736437,6.169212,35.000000,0.254686,0.592045,1.255423,-57.954160,40.416194,131.292060,-4.586521,72.036731,10.899952,-0.006575,0.003981,98.750895,6.527157,3.204749,0.922506,81.940697,83.108680,86.808754,87.808754,1.899407,1.901087,1.718088,1.718088,0.206614,1349.000000,350.000000,124.514730,36.719719,6.034795,124.743211,191.570236,84.699337,BASELINE
3.023023,11749.110508,114.992376,78.331660,0.000000,0.000000,191.562496,3,117.491105,27.766956,6.175983,35.000000,0.253668,0.596185,1.117321,-57.722575,40.698847,130.911303,-3.839988,72.219854,10.641267,0.018312,-0.025869,98.751121,6.331654,3.221146,0.909040,82.001775,83.134462,86.808949,87.808949,1.900018,1.901345,1.718089,1.718089,0.206380,1348.500000,350.000000,125.046848,36.719723,6.034801,124.423823,192.236756,84.290601,BASELINE
3.033033,11761.991035,115.102780,79.022648,0.000000,0.000000,191.776254,3,117.619910,27.797941,6.182754,33.113852,0.252655,0.605272,1.181677,-57.491916,41.319144,130.533677,-4.066175,72.645662,10.091516,0.042581,-0.054975,98.751449,6.681256,3.253123,0.967594,82.348422,82.787010,86.714837,87.714837,1.903484,1.897870,1.717148,1.717148,0.206146,1348.000000,350.000000,125.579560,36.719728,6.034807,124.670271,191.206177,86.192290,BASELINE
3.043043,11774.871563,115.213185,80.069051,0.000000,0.000000,191.994866,3,117.748716,27.829628,6.189524,35.000000,0.251645,0.619018,1.205528,-57.262178,42.257509,130.160270,-4.096498,73.300086,9.267581,0.065442,-0.082394,98.751924,6.442518,3.299810,0.952678,81.908563,82.716002,86.809339,87.809339,1.899086,1.897160,1.718093,1.718093,0.205911,1347.500000,350.000000,126.112879,36.719733,6.034813,123.979355,191.629812,84.760612,BASELINE
3.053053,11787.752090,115.323589,81.436991,0.000000,0.000000,192.219823,3,117.877521,27.862236,6.196295,33.839604,0.250639,0.636984,1.197747,-57.033359,43.484012,129.792047,-3.992601,74.161622,8.195266,0.086154,-0.107231,98.752590,6.407755,3.359857,0.941198,82.261001,82.866131,86.751515,87.751515,1.902610,1.898661,1.717515,1.717515,0.205677,1347.000000,350.000000,126.646823,36.719738,6.034819,124.822528,192.162494,83.687838,BASELINE
3.063063,11800.632618,115.433994,83.082176,0.000000,0.000000,192.452413,3,118.006326,27.895950,6.203066,35.000000,0.249638,0.658596,1.246292,-56.805453,44.959320,129.429821,-3.992014,75.202008,6.908484,0.104039,-0.128678,98.753484,6.358273,3.431478,0.918181,82.063484,82.833919,86.809730,87.809730,1.900635,1.898339,1.718097,1.718097,0.205443,1346.500000,350.000000,127.181413,36.719742,6.034825,125.404606,192.518526,84.904677,BASELINE
3.073073,11813.513145,115.544398,84.951341,0.000000,0.000000,192.693676,3,118.135131,27.930921,6.209836,35.000000,0.248640,0.683156,1.261049,-56.578459,46.635959,129.074228,-3.963962,76.387132,5.448169,0.118512,-0.146031,98.754635,6.445891,3.512508,0.926354,82.275284,83.026387,86.809925,87.809925,1.902753,1.900264,1.718099,1.718099,0.205209,1346.000000,350.000000,127.716673,36.719747,6.034831,124.480258,192.177732,86.041082,BASELINE
3.083083,11826.393673,115.654803,86.983967,0.000000,0.000000,192.944375,3,118.263937,27.967260,6.216607,35.000000,0.247647,0.709874,1.284409,-56.352371,48.459831,128.725705,-3.712819,77.678125,3.860965,0.129099,-0.158720,98.756065,6.527637,3.600473,0.918887,81.940586,83.133621,86.810120,87.810120,1.899406,1.901336,1.718101,1.718101,0.204975,1345.500000,350.000000,128.252630,36.719752,6.034837,125.399730,192.503269,86.029335,BASELINE
3.093093,11839.274201,115.765207,89.114243,0.000000,0.000000,193.204966,3,118.392742,28.005032,6.223378,35.000000,0.246657,0.737884,1.204642,-56.127187,50.371959,128.384480,-3.826787,79.032609,2.197724,0.135448,-0.166324,98.757788,6.390497,3.692668,0.936823,81.875898,82.904999,86.810315,87.810315,1.898759,1.899050,1.718103,1.718103,0.204740,1345.000000,350.000000,128.789310,36.719757,6.034843,125.170591,193.022977,86.129879,BASELINE
3.103103,11852.154728,115.875612,91.273198,0.000000,0.000000,193.475586,3,118.521547,28.044258,6.230149,35.000000,0.245671,0.766279,1.172304,-55.902903,52.310388,128.050563,-3.424284,80.406068,0.511863,0.137346,-0.168586,98.759807,6.428974,3.786244,0.961032,82.044177,82.921348,86.810511,87.810511,1.900442,1.899213,1.718105,1.718105,0.204506,1344.500000,350.000000,129.326743,36.719762,6.034849,124.950677,193.963468,85.658183,BASELINE
3.113113,11865.035256,115.986016,93.390931,0.000000,0.000000,193.756043,3,118.650353,28.084911,6.236919,35.000000,0.244690,0.794138,1.197177,-55.679515,54.212189,127.723751,-3.303295,81.753287,-1.142359,0.134722,-0.165422,98.762119,6.417935,3.878303,0.927498,81.999094,83.207485,86.810706,87.810706,1.899991,1.902075,1.718107,1.718107,0.204272,1344.000000,350.000000,129.864954,36.719767,6.034855,123.624787,193.639396,85.790531,BASELINE
3.123123,11877.915783,116.096421,95.398874,0.000000,0.000000,194.045830,3,118.779158,28.126915,6.243690,35.000000,0.243712,0.820554,1.267613,-55.457020,56.015495,127.403631,-3.661641,83.029812,-2.711598,0.127653,-0.156924,98.764710,6.400482,3.965989,0.902506,82.069333,83.120344,86.810901,87.810901,1.900693,1.901203,1.718109,1.718109,0.204038,1343.500000,350.000000,130.403970,36.719771,6.034861,125.464253,193.893125,85.556158,BASELINE
3.133133,11890.796311,116.206826,97.232018,0.000000,0.000000,194.344133,3,118.907963,28.170154,6.250461,35.000000,0.242738,0.844666,1.265288,-55.235414,57.661511,127.089598,-3.645956,84.193398,-4.145160,0.116359,-0.143356,98.767556,6.492574,4.046581,0.944327,81.888470,82.948486,86.811096,87.811096,1.898885,1.899485,1.718111,1.718111,0.203804,1343.000000,350.000000,130.943815,36.719776,6.034867,124.601203,194.579315,83.013421,BASELINE
3.143143,11903.676839,116.317230,98.831009,0.000000,0.000000,194.649858,3,119.036768,28.214469,6.257232,35.000000,0.241768,0.865686,1.227862,-55.014693,59.096426,126.780876,-3.562213,85.205380,-5.396649,0.101198,-0.125149,98.770628,6.589715,4.117583,0.926448,82.308392,83.056393,86.811291,87.811291,1.903084,1.900564,1.718113,1.718113,0.203570,1342.500000,350.000000,131.484509,36.719781,6.034874,125.134916,193.810418,84.070508,BASELINE
3.153153,11916.557366,116.427635,100.000000,0.000000,0.000000,194.960998,3,119.165574,28.259569,6.264002,35.000000,0.240802,0.881016,1.281488,-54.794855,60.142922,126.476104,-3.592046,85.938352,-6.313178,0.073297,-0.091653,98.773868,6.439415,4.170795,0.967884,82.081266,83.016909,86.811486,87.811486,1.900813,1.900169,1.718115,1.718115,0.203335,1342.000000,350.000000,132.026067,36.719786,6.034880,125.492169,194.769563,84.997780,BASELINE
3.163163,11929.437894,116.538039,100.000000,0.000000,0.000000,195.272080,3,119.294379,28.304660,6.270773,35.000000,0.239840,0.880853,1.237623,-54.575894,60.131844,126.171706,-3.631652,85.911513,-6.317785,-0.002684,-0.000461,98.777123,6.555009,4.175303,0.997134,81.932698,83.160314,86.811682,87.811682,1.899327,1.901603,1.718117,1.718117,0.203101,1341.500000,350.000000,132.568490,36.719791,6.034886,125.419677,194.766710,86.012001,BASELINE
3.173173,11942.318421,116.648444,100.000000,0.000000,0.000000,195.583104,3,119.423184,28.349743,6.277544,35.000000,0.238881,0.880689,1.249409,-54.357809,60.120629,125.867684,-3.704826,85.884651,-6.322219,-0.002686,-0.000443,98.780393,6.508209,4.179811,0.947467,82.097213,82.772862,86.811877,87.811877,1.900972,1.897729,1.718119,1.718119,0.202867,1341.000000,350.000000,133.111776,36.719796,6.034892,125.342080,195.519550,85.399641,BASELINE
3.183183,11955.198949,116.758848,100.000000,0.000000,0.000000,195.894069,3,119.551989,28.394817,6.284314,35.000000,0.237927,0.880523,1.250703,-54.140595,60.109278,125.564039,-4.267323,85.857766,-6.326478,-0.002688,-0.000426,98.783676,6.479373,4.184320,0.978982,82.144360,83.375907,86.812072,87.812072,1.901444,1.903759,1.718121,1.718121,0.202633,1340.500000,350.000000,133.655926,36.719801,6.034898,124.677774,195.798241,85.602263,BASELINE
3.193193,11968.079477,116.869253,100.000000,0.000000,0.000000,196.204975,3,119.680795,28.439883,6.291085,35.000000,0.236976,0.880355,1.206370,-53.924250,60.097790,125.260773,-3.352932,85.830859,-6.330564,-0.002691,-0.000409,98.786974,6.441422,4.188828,0.951203,82.175988,82.926715,86.812267,87.812267,1.901760,1.899267,1.718123,1.718123,0.202399,1340.000000,350.000000,134.200940,36.719806,6.034904,124.202256,195.554134,84.945105,BASELINE
3.203203,11980.960004,116.979657,100.000000,0.000000,0.000000,196.515821,3,119.809600,28.484940,6.297856,35.000000,0.236029,0.880184,1.267322,-53.708768,60.086167,124.957888,-3.558479,85.803928,-6.334476,-0.002693,-0.000391,98.790286,6.562618,4.193336,0.959337,82.124006,83.066053,86.812462,87.812462,1.901240,1.900661,1.718125,1.718125,0.202164,1339.500000,350.000000,134.746817,36.719810,6.034910,124.928961,195.839394,84.410528,BASELINE
3.213213,11993.840532,117.090062,100.000000,0.000000,0.000000,196.826606,3,119.938405,28.529988,6.304627,35.000000,0.235086,0.880012,1.199561,-53.494148,60.074409,124.655384,-3.332425,85.776974,-6.338216,-0.002695,-0.000374,98.793613,6.499469,4.197844,0.949101,81.698580,82.872083,86.812658,87.812658,1.896986,1.898721,1.718127,1.718127,0.201930,1339.000000,350.000000,135.293558,36.719815,6.034916,125.503817,195.827861,87.252826,BASELINE
3.223223,12006.721059,117.200466,99.196126,0.000000,0.000000,197.133545,3,120.067211,28.574479,6.311397,35.000000,0.234147,0.869122,1.237917,-53.280386,59.331008,124.350877,-3.147224,85.224395,-5.711063,-0.055258,0.062715,98.796846,6.442251,4.168571,0.918633,81.867395,82.979182,86.812853,87.812853,1.898674,1.899792,1.718129,1.718129,0.201696,1338.500000,350.000000,135.841151,36.719820,6.034922,125.622223,197.256504,85.479845,BASELINE
3.233233,12019.601587,117.310871,97.665718,0.000000,0.000000,197.433214,3,120.196016,28.617916,6.318168,35.000000,0.233211,0.848534,1.200492,-53.067477,57.925533,124.042245,-3.680181,84.196178,-4.512999,-0.102822,0.119806,98.799890,6.513341,4.108661,0.959365,81.713516,82.724191,86.813048,87.813048,1.897135,1.897242,1.718130,1.718130,0.201462,1338.000000,350.000000,136.389577,36.719825,6.034929,124.997601,196.624069,84.688054,BASELINE
3.243243,12032.482114,117.421275,95.887117,0.000000,0.000000,197.724438,3,120.324821,28.660129,6.324939,35.000000,0.232279,0.824624,1.227579,-52.855420,56.293299,123.728810,-3.720616,83.005104,-3.119364,-0.119107,0.139364,98.802709,6.495160,4.038160,0.926630,82.029272,83.089782,86.813243,87.813243,1.900293,1.900898,1.718132,1.718132,0.201228,1337.500000,350.000000,136.938811,36.719830,6.034935,125.345190,198.555039,84.967628,BASELINE
3.253253,12045.362642,117.531680,100.000000,0.000000,0.000000,198.035028,3,120.453626,28.705149,6.331709,35.000000,0.231351,0.879461,1.281163,-52.644210,60.036810,123.427970,-4.080007,85.676675,-6.360761,0.267157,-0.324140,98.806093,6.458247,4.215877,0.944621,82.229594,82.893641,86.813438,87.813438,1.902296,1.898936,1.718134,1.718134,0.200993,1337.000000,350.000000,137.488909,36.719835,6.034941,125.446852,198.904296,84.731173,BASELINE
3.263263,12058.243170,117.642084,100.000000,0.000000,0.000000,198.345554,3,120.582432,28.750160,6.338480,35.000000,0.230426,0.879279,1.203621,-52.433843,60.024378,123.127518,-3.653256,85.649604,-6.363645,-0.002707,-0.000288,98.809491,6.544569,4.220385,0.930057,82.355133,83.239299,86.813634,87.813634,1.903551,1.902393,1.718136,1.718136,0.200759,1336.500000,350.000000,138.039868,36.719840,6.034947,124.599454,198.868009,84.577571,BASELINE
3.273273,12071.123697,117.752489,100.000000,0.000000,0.000000,198.656016,3,120.711237,28.795161,6.345251,33.908752,0.229506,0.879095,1.238715,-52.224318,60.011812,122.827456,-3.662782,85.622510,-6.366360,-0.002709,-0.000271,98.812903,6.608323,4.224893,0.951710,81.978993,82.891449,86.759266,87.759266,1.899790,1.898914,1.717593,1.717593,0.200525,1336.000000,350.000000,138.591691,36.719845,6.034953,125.241757,198.483858,85.132245,BASELINE
3.283283,12084.004225,117.862893,100.000000,0.000000,0.000000,198.966411,3,120.840042,28.840153,6.352022,35.000000,0.228588,0.878909,1.358286,-52.015630,59.999113,122.527786,-3.107346,85.595391,-6.368906,-0.002712,-0.000255,98.816330,6.252237,4.229401,0.935990,81.998669,82.964383,86.814024,87.814024,1.899987,1.899644,1.718140,1.718140,0.200291,1335.500000,350.000000,139.144375,36.719850,6.034959,125.405497,198.353887,85.558467,BASELINE
3.293293,12096.884752,117.973298,100.000000,0.000000,0.000000,199.276740,3,120.968848,28.885135,6.358792,35.000000,0.227675,0.878721,1.263422,-51.807775,59.986280,122.228509,-3.289078,85.568249,-6.371283,-0.002714,-0.000238,98.819771,6.564487,4.233910,0.940995,82.108209,82.916502,86.814219,87.814219,1.901082,1.899165,1.718142,1.718142,0.200057,1335.000000,350.000000,139.697922,36.719855,6.034966,125.201847,199.630919,84.369280,BASELINE
3.303303,12109.765280,118.083702,100.000000,0.000000,0.000000,199.587002,3,121.097653,28.930107,6.365563,35.000000,0.226765,0.878531,1.251937,-51.600751,59.973315,121.929626,-3.372573,85.541084,-6.373491,-0.002717,-0.000221,98.823226,6.481406,4.238418,0.914882,81.898084,83.179146,86.814414,87.814414,1.898981,1.901791,1.718144,1.718144,0.199822,1334.500000,350.000000,140.252330,36.719860,6.034972,125.100703,199.101656,85.164504,BASELINE
3.313313,12122.645808,118.194107,100.000000,0.000000,0.000000,199.897197,3,121.226458,28.975070,6.372334,35.000000,0.225859,0.878339,1.285961,-51.394555,59.960218,121.631139,-3.546546,85.513894,-6.375533,-0.002719,-0.000204,98.826696,6.376329,4.242926,0.968829,81.974679,82.936034,86.814610,87.814610,1.899747,1.899360,1.718146,1.718146,0.199588,1334.000000,350.000000,140.807600,36.719865,6.034978,125.652045,199.960245,85.342993,BASELINE
3.323323,12135.526335,118.304511,100.000000,0.000000,0.000000,200.207322,3,121.355263,29.020023,6.379104,33.101433,0.224956,0.878145,1.307709,-51.189182,59.946988,121.333049,-3.878120,85.486681,-6.377406,-0.002721,-0.000187,98.830180,6.447294,4.247434,0.987424,82.318428,83.101855,86.719876,87.719876,1.903184,1.901019,1.717199,1.717199,0.199354,1333.500000,350.000000,141.363731,36.719870,6.034984,124.584680,200.330027,84.418879,BASELINE
3.333333,12148.406863,118.414916,100.000000,0.000000,0.000000,200.517379,3,121.484069,29.064965,6.385875,35.000000,0.224058,0.877950,1.200752,-50.984630,59.933627,121.035357,-3.584206,85.459443,-6.379114,-0.002724,-0.000171,98.833678,6.401285,4.251942,0.977726,81.967851,83.171267,86.815000,87.815000,1.899679,1.901713,1.718150,1.718150,0.199120,1333.000000,350.000000,141.920724,36.719875,6.034990,125.631899,200.099760,86.102291,BASELINE
3.343343,12161.287390,118.525320,100.000000,0.000000,0.000000,200.827366,3,121.612874,29.109898,6.392646,35.000000,0.223162,0.877752,1.273459,-50.780896,59.920134,120.738065,-3.307103,85.432182,-6.380655,-0.002726,-0.000154,98.837191,6.657310,4.256451,0.940753,82.095193,83.418435,86.815195,87.815195,1.900952,1.904184,1.718152,1.718152,0.198886,1332.500000,350.000000,142.478578,36.719880,6.034997,125.560903,200.843122,85.899855,BASELINE
3.353353,12174.167918,118.635725,100.000000,0.000000,0.000000,201.137283,3,121.741679,29.154820,6.399417,33.265672,0.222270,0.877552,1.130909,-50.577975,59.906510,120.441174,-3.693508,85.404897,-6.382030,-0.002729,-0.000138,98.840717,6.540434,4.260959,0.923994,82.079263,83.133772,86.728674,87.728674,1.900793,1.901338,1.717287,1.717287,0.198651,1332.000000,350.000000,143.037293,36.719885,6.035003,124.671555,201.558604,84.456198,BASELINE
3.363363,12187.048446,118.746130,100.000000,0.000000,0.000000,201.447128,3,121.870484,29.199732,6.406187,35.000000,0.221382,0.877351,1.180918,-50.375866,59.892755,120.144686,-3.203407,85.377587,-6.383240,-0.002731,-0.000121,98.844259,6.660834,4.265467,0.975318,81.695952,82.665063,86.815586,87.815586,1.896960,1.896651,1.718156,1.718156,0.198417,1331.500000,350.000000,143.596868,36.719890,6.035009,124.324113,200.954142,86.208191,BASELINE
3.373373,12199.928973,118.856534,100.000000,0.000000,0.000000,201.756901,3,121.999290,29.244634,6.412958,35.000000,0.220498,0.877148,1.282415,-50.174564,59.878870,119.848601,-3.785252,85.350254,-6.384285,-0.002733,-0.000105,98.847814,6.383574,4.269975,0.980840,81.863900,82.888094,86.815781,87.815781,1.898639,1.898881,1.718158,1.718158,0.198183,1331.000000,350.000000,144.157304,36.719895,6.035016,124.615448,202.546451,85.390346,BASELINE
